"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
" 0";"  7";" 0.00";"-3.02";"entanto";"0.08228503"
" 7";" 39";"17.95";"-2.90";"sua";"0.08844154"
" 1";" 12";" 8.33";"-2.72";"ela";"0.09917084"
" 0";"  6";" 0.00";"-2.58";"tempo";"0.10818347"
" 0";"  5";" 0.00";"-2.14";"2016";"0.14309023"
" 0";"  5";" 0.00";"-2.14";"20";"0.14309023"
" 4";" 24";"16.67";"-2.10";"todo";"0.14746381"
" 7";" 36";"19.44";"-2.02";"estar";"0.15495024"
"*";"*";"*";"*";"*";"*"
" 1";" 37";" 2.70";"-14.41";"*aut_04";"0.0001467771"
" 0";" 24";" 0.00";"-10.88";"*aut_120";"0.0009745989"
" 0";" 23";" 0.00";"-10.39";"*tit_136";"0.0012662061"
" 2";" 28";" 7.14";" -7.41";"*dia_15_01";"0.0064844859"
" 0";" 14";" 0.00";" -6.16";"*aut_43";"0.0130632462"
" 0";" 13";" 0.00";" -5.70";"*dia_01_01";"0.0169262806"
" 0";" 13";" 0.00";" -5.70";"*tit_60";"0.0169262806"
" 0";" 10";" 0.00";" -4.35";"*aut_03";"0.0370071057"
" 0";" 10";" 0.00";" -4.35";"*dia_22_03";"0.0370071057"
" 1";" 15";" 6.67";" -3.98";"*tit_54";"0.0459575699"
" 1";" 15";" 6.67";" -3.98";"*dia_19_01";"0.0459575699"
" 1";" 15";" 6.67";" -3.98";"*dia_30_01";"0.0459575699"
" 1";" 15";" 6.67";" -3.98";"*aut_01";"0.0459575699"
" 0";"  9";" 0.00";" -3.90";"*tit_71";"0.0481735191"
" 0";"  8";" 0.00";" -3.46";"*dia_07_01";"0.0628591128"
" 0";"  8";" 0.00";" -3.46";"*tit_55";"0.0628591128"
" 0";"  8";" 0.00";" -3.46";"*tit_67";"0.0628591128"
" 0";"  8";" 0.00";" -3.46";"*aut_57";"0.0628591128"
"63";"237";"26.58";" -3.27";"*jor_01";"0.0703820921"
" 0";"  7";" 0.00";" -3.02";"*tit_47";"0.0822850321"
" 0";"  7";" 0.00";" -3.02";"*dia_18_01";"0.0822850321"
" 0";"  7";" 0.00";" -3.02";"*dia_13_02";"0.0822850321"
" 0";"  7";" 0.00";" -3.02";"*tit_61";"0.0822850321"
" 0";"  6";" 0.00";" -2.58";"*aut_49";"0.1081834703"
" 0";"  6";" 0.00";" -2.58";"*aut_45";"0.1081834703"
" 0";"  6";" 0.00";" -2.58";"*aut_47";"0.1081834703"
" 0";"  6";" 0.00";" -2.58";"*tit_49";"0.1081834703"
" 0";"  6";" 0.00";" -2.58";"*tit_07";"0.1081834703"
" 0";"  6";" 0.00";" -2.58";"*aut_101";"0.1081834703"
" 0";"  6";" 0.00";" -2.58";"*aut_07";"0.1081834703"
" 0";"  5";" 0.00";" -2.14";"*dia_07_02";"0.1430902274"
" 0";"  5";" 0.00";" -2.14";"*dia_13_03";"0.1430902274"
" 0";"  5";" 0.00";" -2.14";"*dia_04_01";"0.1430902274"
" 0";"  5";" 0.00";" -2.14";"*aut_125";"0.1430902274"
" 0";"  5";" 0.00";" -2.14";"*tit_15";"0.1430902274"
" 0";"  5";" 0.00";" -2.14";"*tit_147";"0.1430902274"
"**";"classe";"2";"**";"";""
"****";"107";"360";"29.72";"****";""
" 9";"64";"14.06";"-9.14";"político";"0.002503304"
"10";"68";"14.71";"-9.05";"bolsonaro";"0.002626683"
" 0";"19";" 0.00";"-8.48";"mercado";"0.003584208"
" 1";"23";" 4.35";"-7.57";"lula";"0.005923498"
" 0";"14";" 0.00";"-6.16";"preço";"0.013063246"
" 2";"23";" 8.70";"-5.20";"público";"0.022581496"
" 1";"17";" 5.88";"-4.85";"maior";"0.027570310"
" 0";"11";" 0.00";"-4.80";"parte";"0.028479500"
" 0";"11";" 0.00";"-4.80";"sistema";"0.028479500"
" 0";"11";" 0.00";"-4.80";"defender";"0.028479500"
" 0";"11";" 0.00";"-4.80";"aumentar";"0.028479500"
" 2";"22";" 9.09";"-4.77";"social";"0.028877773"
" 2";"21";" 9.52";"-4.36";"novo";"0.036885445"
" 2";"21";" 9.52";"-4.36";"brasileiro";"0.036885445"
" 2";"20";"10.00";"-3.94";"econômico";"0.047056814"
" 0";" 9";" 0.00";"-3.90";"meio";"0.048173519"
" 0";" 9";" 0.00";"-3.90";"diferente";"0.048173519"
" 0";" 9";" 0.00";"-3.90";"saber";"0.048173519"
" 0";" 9";" 0.00";"-3.90";"global";"0.048173519"
" 1";"14";" 7.14";"-3.56";"fiscal";"0.059354893"
" 1";"14";" 7.14";"-3.56";"economia";"0.059354893"
" 0";" 8";" 0.00";"-3.46";"ministro";"0.062859113"
" 0";" 8";" 0.00";"-3.46";"sinal";"0.062859113"
" 0";" 8";" 0.00";"-3.46";"petrobras";"0.062859113"
" 0";" 8";" 0.00";"-3.46";"adotar";"0.062859113"
" 2";"18";"11.11";"-3.14";"só";"0.076304245"
" 0";" 7";" 0.00";"-3.02";"porcento";"0.082285032"
" 0";" 7";" 0.00";"-3.02";"reforma";"0.082285032"
" 0";" 7";" 0.00";"-3.02";"pior";"0.082285032"
" 0";" 7";" 0.00";"-3.02";"imprensa";"0.082285032"
" 0";" 7";" 0.00";"-3.02";"reduzir";"0.082285032"
" 0";" 7";" 0.00";"-3.02";"rede";"0.082285032"
" 0";" 7";" 0.00";"-3.02";"cair";"0.082285032"
" 1";"12";" 8.33";"-2.72";"liberal";"0.099170839"
" 0";" 6";" 0.00";"-2.58";"tentar";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"paulo";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"melhor";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"motivo";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"liberdade";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"guedes";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"turno";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"tratar";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"petróleo";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"liberalismo";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"investidor";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"inimigo";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"estatal";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"establishment";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"economista";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"declínio";"0.108183470"
" 0";" 6";" 0.00";"-2.58";"confiança";"0.108183470"
" 2";"16";"12.50";"-2.38";"ficar";"0.123084649"
" 1";"11";" 9.09";"-2.31";"polarização";"0.128362783"
" 1";"11";" 9.09";"-2.31";"levar";"0.128362783"
" 0";" 5";" 0.00";"-2.14";"crise";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"prazo";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"nacionalismo";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"preocupação";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"proposta";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"número";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"efeito";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"resistência";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"ex_presidente";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"começar";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"aumento";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"apoiar";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"agenda";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"vida";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"trazer";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"senador";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"nível";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"expressão";"0.143090227"
" 0";" 5";" 0.00";"-2.14";"ameaçar";"0.143090227"
" 4";"24";"16.67";"-2.10";"mesmo";"0.147463805"
" 2";"15";"13.33";"-2.01";"grande";"0.155989712"
"*****";"*";"*";"*";"*";"*"
"44";"181";"24.31";"-5.11";"ser";"0.02384376"
"23";"107";"21.50";"-4.93";"por";"0.02634382"
" 0";" 10";" 0.00";"-4.35";"cada";"0.03700711"
" 6";" 38";"15.79";"-3.95";"muito";"0.04692017"
"22";" 99";"22.22";"-3.68";"uma";"0.05516052"
" 8";" 45";"17.78";"-3.51";"seu";"0.06090132"
" 0";"  8";" 0.00";"-3.46";"menos";"0.06285911"
" 0";"  8";" 0.00";"-3.46";"nós";"0.06285911"
" 0";"  7";" 0.00";"-3.02";"caminho";"0.08228503"
" 3";" 22";"13.64";"-2.90";"ainda";"0.08843296"
" 2";" 17";"11.76";"-2.75";"agora";"0.09697814"
" 1";" 12";" 8.33";"-2.72";"hoje";"0.09917084"
" 0";"  6";" 0.00";"-2.58";"nosso";"0.10818347"
" 0";"  6";" 0.00";"-2.58";"este";"0.10818347"
"83";"297";"27.95";"-2.56";"o";"0.10938979"
" 1";" 11";" 9.09";"-2.31";"sem";"0.12836278"
" 0";"  5";" 0.00";"-2.14";"fim";"0.14309023"
" 0";"  5";" 0.00";"-2.14";"21";"0.14309023"
" 0";"  5";" 0.00";"-2.14";"2016";"0.14309023"
"*";"*";"*";"*";"*";"*"
"0";"10";" 0.00";"-4.35";"*dia_11_03";"0.03700711"
"1";"15";" 6.67";"-3.98";"*dia_08_03";"0.04595757"
"2";"20";"10.00";"-3.94";"*aut_103";"0.04705681"
"0";" 6";" 0.00";"-2.58";"*aut_101";"0.10818347"
"0";" 6";" 0.00";"-2.58";"*dia_12_03";"0.10818347"
"0";" 5";" 0.00";"-2.14";"*aut_105";"0.14309023"
"0";" 5";" 0.00";"-2.14";"*aut_31";"0.14309023"
"0";" 5";" 0.00";"-2.14";"*tit_106";"0.14309023"
"0";" 5";" 0.00";"-2.14";"*aut_21";"0.14309023"
"0";" 5";" 0.00";"-2.14";"*tit_23";"0.14309023"
"4";"24";"16.67";"-2.10";"*dia_22_02";"0.14746381"
"**";"classe";"3";"**";"";""
"****";"101";"360";"28.06";"****";""
"2";"43";" 4.65";"-13.25";"presidente";"0.0002722498"
"0";"19";" 0.00";" -7.82";"mercado";"0.0051611208"
"2";"29";" 6.90";" -7.00";"eleição";"0.0081694262"
"0";"17";" 0.00";" -6.96";"maior";"0.0083449379"
"1";"22";" 4.55";" -6.42";"dar";"0.0113061831"
"0";"15";" 0.00";" -6.10";"querer";"0.0134895826"
"0";"15";" 0.00";" -6.10";"caso";"0.0134895826"
"0";"14";" 0.00";" -5.68";"economia";"0.0171558235"
"0";"14";" 0.00";" -5.68";"preço";"0.0171558235"
"0";"14";" 0.00";" -5.68";"deixar";"0.0171558235"
"0";"12";" 0.00";" -4.84";"projeto";"0.0277923864"
"0";"11";" 0.00";" -4.42";"passar";"0.0354207454"
"0";"11";" 0.00";" -4.42";"fato";"0.0354207454"
"2";"22";" 9.09";" -4.18";"risco";"0.0410186590"
"4";"31";"12.90";" -3.86";"brasil";"0.0494965297"
"0";" 9";" 0.00";" -3.60";"congresso";"0.0577919596"
"0";" 9";" 0.00";" -3.60";"mostrar";"0.0577919596"
"0";" 9";" 0.00";" -3.60";"passado";"0.0577919596"
"0";" 9";" 0.00";" -3.60";"década";"0.0577919596"
"2";"20";"10.00";" -3.42";"estado";"0.0644008594"
"0";" 8";" 0.00";" -3.19";"ministro";"0.0740631320"
"0";" 8";" 0.00";" -3.19";"empresa";"0.0740631320"
"0";" 8";" 0.00";" -3.19";"petrobras";"0.0740631320"
"0";" 8";" 0.00";" -3.19";"ganhar";"0.0740631320"
"0";" 8";" 0.00";" -3.19";"banco";"0.0740631320"
"1";"14";" 7.14";" -3.16";"fiscal";"0.0756411026"
"0";" 7";" 0.00";" -2.78";"porcento";"0.0952184082"
"0";" 7";" 0.00";" -2.78";"italiano";"0.0952184082"
"0";" 7";" 0.00";" -2.78";"processo";"0.0952184082"
"0";" 7";" 0.00";" -2.78";"parlamentar";"0.0952184082"
"0";" 7";" 0.00";" -2.78";"esperar";"0.0952184082"
"3";"23";"13.04";" -2.74";"lula";"0.0976657587"
"2";"18";"11.11";" -2.70";"só";"0.1006522561"
"1";"12";" 8.33";" -2.39";"dia";"0.1219408049"
"0";" 6";" 0.00";" -2.38";"tentar";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"paulo";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"próximo";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"lado";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"guedes";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"turno";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"petróleo";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"investidor";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"inimigo";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"frança";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"evento";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"estatal";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"economista";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"declínio";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"confiança";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"clássico";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"chance";"0.1229427578"
"0";" 6";" 0.00";" -2.38";"busca";"0.1229427578"
"2";"17";"11.76";" -2.35";"vir";"0.1256046615"
"1";"11";" 9.09";" -2.02";"chegar";"0.1550528989"
"1";"11";" 9.09";" -2.02";"levar";"0.1550528989"
"1";"11";" 9.09";" -2.02";"aumentar";"0.1550528989"
"1";"11";" 9.09";" -2.02";"acreditar";"0.1550528989"
"*****";"*";"*";"*";"*";"*"
" 2";" 23";" 8.70";"-4.56";"já";"0.03268178"
"72";"280";"25.71";"-3.42";"a";"0.06433999"
" 0";"  8";" 0.00";"-3.19";"além";"0.07406313"
" 6";" 37";"16.22";"-2.86";"dizer";"0.09059406"
" 0";"  7";" 0.00";"-2.78";"entanto";"0.09521841"
" 7";" 40";"17.50";"-2.48";"fazer";"0.11500651"
" 3";" 22";"13.64";"-2.41";"isso";"0.12028167"
" 1";" 12";" 8.33";"-2.39";"ela";"0.12194080"
" 0";"  6";" 0.00";"-2.38";"tão";"0.12294276"
" 0";"  6";" 0.00";"-2.38";"apesar";"0.12294276"
" 0";"  6";" 0.00";"-2.38";"me";"0.12294276"
"72";"275";"26.18";"-2.03";"em";"0.15463749"
" 1";" 11";" 9.09";"-2.02";"quem";"0.15505290"
"*";"*";"*";"*";"*";"*"
" 1";" 20";" 5.00";"-5.58";"*aut_103";"0.01819947"
"25";"123";"20.33";"-5.53";"*jor_02";"0.01867725"
" 2";" 24";" 8.33";"-4.96";"*aut_120";"0.02601080"
" 2";" 23";" 8.70";"-4.56";"*tit_136";"0.03268178"
" 3";" 28";"10.71";"-4.52";"*dia_15_01";"0.03343369"
" 0";" 10";" 0.00";"-4.01";"*aut_03";"0.04520349"
" 0";" 10";" 0.00";"-4.01";"*dia_23_02";"0.04520349"
" 0";"  9";" 0.00";"-3.60";"*tit_71";"0.05779196"
" 1";" 15";" 6.67";"-3.55";"*dia_08_03";"0.05963155"
" 0";"  7";" 0.00";"-2.78";"*aut_23";"0.09521841"
" 0";"  7";" 0.00";"-2.78";"*tit_25";"0.09521841"
" 1";" 12";" 8.33";"-2.39";"*dia_26_01";"0.12194080"
" 0";"  6";" 0.00";"-2.38";"*aut_52";"0.12294276"
" 0";"  6";" 0.00";"-2.38";"*tit_58";"0.12294276"
" 0";"  6";" 0.00";"-2.38";"*dia_23_01";"0.12294276"
"**";"classe";"4";"**";"";""
"****";"45";"360";"12.5";"****";""
" 2";" 68";"2.94";"-7.00";"bolsonaro";"0.008134739"
"11";"150";"7.33";"-6.28";"populismo";"0.012238967"
" 1";" 47";"2.13";"-5.32";"direito";"0.021114657"
" 0";" 27";"0.00";"-4.17";"líder";"0.041148613"
" 0";" 23";"0.00";"-3.51";"pandemia";"0.061000860"
" 0";" 23";"0.00";"-3.51";"lula";"0.061000860"
" 0";" 22";"0.00";"-3.35";"ano";"0.067310361"
" 0";" 22";"0.00";"-3.35";"risco";"0.067310361"
" 0";" 21";"0.00";"-3.19";"novo";"0.074278779"
" 0";" 19";"0.00";"-2.87";"mercado";"0.090496370"
" 1";" 30";"3.33";"-2.51";"partido";"0.112818742"
" 0";" 16";"0.00";"-2.39";"forma";"0.121955438"
" 1";" 29";"3.45";"-2.36";"ver";"0.124263271"
" 0";" 15";"0.00";"-2.24";"jair";"0.134827202"
" 0";" 14";"0.00";"-2.08";"fiscal";"0.149149783"
" 0";" 14";"0.00";"-2.08";"afirmar";"0.149149783"
" 0";" 14";"0.00";"-2.08";"perder";"0.149149783"
" 2";" 38";"5.26";"-2.03";"trump";"0.153787171"
"*****";"*";"*";"*";"*";"*"
" 9";"116";" 7.76";"-3.52";"para";"0.06071570"
" 4";" 66";" 6.06";"-3.06";"ir";"0.08005056"
" 8";" 99";" 8.08";"-2.44";"uma";"0.11841393"
" 0";" 16";" 0.00";"-2.39";"segundo";"0.12195544"
"42";"349";"12.03";"-2.26";"de";"0.13241316"
" 0";" 15";" 0.00";"-2.24";"dois";"0.13482720"
"*";"*";"*";"*";"*";"*"
"0";"20";"0";"-3.03";"*aut_103";"0.0819797"
"0";"15";"0";"-2.24";"*dia_08_03";"0.1348272"
